Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  141319/141319      __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [121]
                0.00    0.00  282638/1774082     __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >) [215]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[123]    0.4    0.00    0.00       1         CATCH2_INTERNAL_TEST_50() [123]
                0.00    0.00       1/236         BigInteger::BigInteger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
                0.00    0.00       1/597         operator/(BigInteger, BigInteger const&) [18]
                0.00    0.00       2/82369       BigInteger::BigInteger(long) [45]
                0.00    0.00       1/699705      BigInteger::BigInteger(BigInteger const&) [24]
                0.00    0.00       5/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       1/71          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator==<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [186]
                0.00    0.00       2/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       1/268         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [341]
                0.00    0.00       1/1895        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [307]
                0.00    0.00       1/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       1/96          Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&) [360]
                0.00    0.00       1/86          Catch::BinaryExpr<BigInteger const&, BigInteger const&>::~BinaryExpr() [364]
                0.00    0.00       1/245         Catch::AssertionHandler::~AssertionHandler() [346]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[124]    0.4    0.00    0.00       1         CATCH2_INTERNAL_TEST_86() [124]
                0.00    0.00       3/19          BigRational::BigRational(long, long) [88]
                0.00    0.00       1/5           std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigRational const&, BigRational&, void>, std::negation<std::is_arithmetic<std::remove_reference<BigRational&>::type> > >::value, Catch::BinaryExpr<BigRational const&, BigRational& const&> >::type Catch::operator==<BigRational&>(Catch::ExprLhs<BigRational const&>&&, BigRational&) [108]
                0.00    0.00       1/2           operator/(BigRational, BigRational const&) [140]
                0.00    0.00       1/144         BigRational::BigRational(BigRational const&) [166]
                0.00    0.00       5/216         BigRational::~BigRational() [182]
                0.00    0.00       2/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       1/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       1/25          Catch::ExprLhs<BigRational const&> Catch::operator<=<BigRational, 0>(Catch::Decomposer&&, BigRational&&) [384]
                0.00    0.00       1/5           Catch::BinaryExpr<BigRational const&, BigRational&>::~BinaryExpr() [420]
                0.00    0.00       1/245         Catch::AssertionHandler::~AssertionHandler() [346]
-----------------------------------------------
                0.00    0.00  821131/821131      BigInteger::trim() [104]
[125]    0.3    0.00    0.00  821131         std::vector<unsigned int, std::allocator<unsigned int> >::empty() const [125]
                0.00    0.00  821131/1708172     std::vector<unsigned int, std::allocator<unsigned int> >::begin() const [112]
                0.00    0.00  821131/1708238     std::vector<unsigned int, std::allocator<unsigned int> >::end() const [216]
                0.00    0.00  821131/821131      bool __gnu_cxx::operator==<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > const&) [236]
-----------------------------------------------
                0.00    0.00       1/2           CATCH2_INTERNAL_TEST_88() [129]
                0.00    0.00       1/2           CATCH2_INTERNAL_TEST_94() [130]
[126]    0.3    0.00    0.00       2         std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigRational&, BigRational&, void>, std::negation<std::is_arithmetic<std::remove_reference<BigRational&>::type> > >::value, Catch::BinaryExpr<BigRational&, BigRational& const&> >::type Catch::operator==<BigRational&>(Catch::ExprLhs<BigRational&>&&, BigRational&) [126]
                0.00    0.00       2/27          operator==(BigRational const&, BigRational const&) [46]
                0.00    0.00       2/726         Catch::operator"" _sr(char const*, unsigned long) [315]
                0.00    0.00       2/3           Catch::BinaryExpr<BigRational&, BigRational&>::BinaryExpr(bool, BigRational&, Catch::StringRef, BigRational&) [426]
-----------------------------------------------
                0.00    0.00  556800/556800      std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [117]
[127]    0.3    0.00    0.00  556800         std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [127]
                0.00    0.00  556800/1256505     std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [110]
                0.00    0.00  556800/876725      std::vector<unsigned int, std::allocator<unsigned int> >::_S_max_size(std::allocator<unsigned int> const&) [235]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[128]    0.3    0.00    0.00       1         CATCH2_INTERNAL_TEST_90() [128]
                0.00    0.00       1/1           std::enable_if<std::conjunction<Catch::Detail::is_lt_comparable<BigRational&, BigRational&, void>, std::negation<std::is_arithmetic<std::remove_reference<BigRational&>::type> > >::value, Catch::BinaryExpr<BigRational&, BigRational& const&> >::type Catch::operator< <BigRational&>(Catch::ExprLhs<BigRational&>&&, BigRational&) [135]
                0.00    0.00       2/19          BigRational::BigRational(long, long) [88]
                0.00    0.00       2/216         BigRational::~BigRational() [182]
                0.00    0.00       2/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       1/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       1/3           Catch::ExprLhs<BigRational& const&> Catch::operator<=<BigRational&, 0>(Catch::Decomposer&&, BigRational&) [438]
                0.00    0.00       1/3           Catch::BinaryExpr<BigRational&, BigRational&>::~BinaryExpr() [427]
                0.00    0.00       1/245         Catch::AssertionHandler::~AssertionHandler() [346]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[129]    0.3    0.00    0.00       1         CATCH2_INTERNAL_TEST_88() [129]
                0.00    0.00       1/2           std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigRational&, BigRational&, void>, std::negation<std::is_arithmetic<std::remove_reference<BigRational&>::type> > >::value, Catch::BinaryExpr<BigRational&, BigRational& const&> >::type Catch::operator==<BigRational&>(Catch::ExprLhs<BigRational&>&&, BigRational&) [126]
                0.00    0.00       2/19          BigRational::BigRational(long, long) [88]
                0.00    0.00       2/216         BigRational::~BigRational() [182]
                0.00    0.00       2/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       1/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       1/3           Catch::ExprLhs<BigRational& const&> Catch::operator<=<BigRational&, 0>(Catch::Decomposer&&, BigRational&) [438]
                0.00    0.00       1/3           Catch::BinaryExpr<BigRational&, BigRational&>::~BinaryExpr() [427]
                0.00    0.00       1/245         Catch::AssertionHandler::~AssertionHandler() [346]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[130]    0.3    0.00    0.00       1         CATCH2_INTERNAL_TEST_94() [130]
                0.00    0.00       1/2           std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigRational&, BigRational&, void>, std::negation<std::is_arithmetic<std::remove_reference<BigRational&>::type> > >::value, Catch::BinaryExpr<BigRational&, BigRational& const&> >::type Catch::operator==<BigRational&>(Catch::ExprLhs<BigRational&>&&, BigRational&) [126]
                0.00    0.00       2/19          BigRational::BigRational(long, long) [88]
                0.00    0.00       2/216         BigRational::~BigRational() [182]
                0.00    0.00       2/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       1/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       1/3           Catch::ExprLhs<BigRational& const&> Catch::operator<=<BigRational&, 0>(Catch::Decomposer&&, BigRational&) [438]
                0.00    0.00       1/3           Catch::BinaryExpr<BigRational&, BigRational&>::~BinaryExpr() [427]
                0.00    0.00       1/245         Catch::AssertionHandler::~AssertionHandler() [346]
-----------------------------------------------
                0.00    0.00    3458/3458        operator-(BigInteger, BigInteger const&) <cycle 1> [113]
[131]    0.3    0.00    0.00    3458         BigInteger::sub_abs(BigInteger const&, BigInteger const&) [131]
                0.00    0.00    3458/237556      BigInteger::BigInteger() [37]
                0.00    0.00    3458/193910      BigInteger::rlz() [41]
                0.00    0.00    3458/325441      std::vector<unsigned int, std::allocator<unsigned int> >::resize(unsigned long, unsigned int const&) [29]
                0.00    0.00   72388/73202153     BigInteger::operator[](unsigned long) const [11]
                0.00    0.00   81316/59481818     BigInteger::size() const [12]
                0.00    0.00   37200/60322319     std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long) [30]
                0.00    0.00    3458/1019630     BigInteger::~BigInteger() [96]
-----------------------------------------------
                0.00    0.00       3/3757        BigInteger::BigInteger(long) [45]
                0.00    0.00      33/3757        BigInteger::normalize() [172]
                0.00    0.00      99/3757        operator/(BigInteger, BigInteger const&) [18]
                0.00    0.00    3622/3757        operator/(BigInteger const&, unsigned int) [63]
[132]    0.3    0.00    0.00    3757         left_shift(BigInteger, unsigned long) [132]
                0.00    0.00    3725/237556      BigInteger::BigInteger() [37]
                0.00    0.00    3725/193910      BigInteger::rlz() [41]
                0.00    0.00    3725/325441      std::vector<unsigned int, std::allocator<unsigned int> >::resize(unsigned long, unsigned int const&) [29]
                0.00    0.00    3725/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00   22000/59481818     BigInteger::size() const [12]
                0.00    0.00   11290/73202153     BigInteger::operator[](unsigned long) const [11]
                0.00    0.00   14669/60322319     std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long) [30]
                0.00    0.00    3757/427410      BigInteger::is_zero() const [139]
                0.00    0.00      32/699705      BigInteger::BigInteger(BigInteger const&) [24]
-----------------------------------------------
                0.00    0.00       3/3           operator+(BigRational, BigRational const&) [116]
[133]    0.2    0.00    0.00       3         BigRational::addAbs(BigRational const&, BigRational const&) const [133]
                0.00    0.00       3/131         BigRational::to_normalized() const [17]
                0.00    0.00       9/43556       operator*(BigInteger, BigInteger const&) [3]
                0.00    0.00       3/95893       operator+(BigInteger, BigInteger const&) <cycle 1> [6]
                0.00    0.00       3/7           BigRational::BigRational() [178]
                0.00    0.00       9/699705      BigInteger::BigInteger(BigInteger const&) [24]
                0.00    0.00       6/192391      BigInteger::operator=(BigInteger const&) [102]
                0.00    0.00      21/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       3/216         BigRational::~BigRational() [182]
-----------------------------------------------
                0.00    0.00       1/2           CATCH2_INTERNAL_TEST_82() [118]
                0.00    0.00       1/2           CATCH2_INTERNAL_TEST_98() [49]
[134]    0.1    0.00    0.00       2         operator-(BigRational, BigRational const&) [134]
                0.00    0.00       2/131         BigRational::to_normalized() const [17]
                0.00    0.00       6/43556       operator*(BigInteger, BigInteger const&) [3]
                0.00    0.00       2/95893       operator-(BigInteger, BigInteger const&) <cycle 1> [113]
                0.00    0.00       2/7           BigRational::BigRational() [178]
                0.00    0.00       6/699705      BigInteger::BigInteger(BigInteger const&) [24]
                0.00    0.00       4/192391      BigInteger::operator=(BigInteger const&) [102]
                0.00    0.00      14/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       2/216         BigRational::~BigRational() [182]
                0.00    0.00       4/427410      BigInteger::is_zero() const [139]
-----------------------------------------------
                0.00    0.00       1/1           CATCH2_INTERNAL_TEST_90() [128]
[135]    0.1    0.00    0.00       1         std::enable_if<std::conjunction<Catch::Detail::is_lt_comparable<BigRational&, BigRational&, void>, std::negation<std::is_arithmetic<std::remove_reference<BigRational&>::type> > >::value, Catch::BinaryExpr<BigRational&, BigRational& const&> >::type Catch::operator< <BigRational&>(Catch::ExprLhs<BigRational&>&&, BigRational&) [135]
                0.00    0.00       1/1           operator<(BigRational const&, BigRational const&) [136]
                0.00    0.00       1/726         Catch::operator"" _sr(char const*, unsigned long) [315]
                0.00    0.00       1/3           Catch::BinaryExpr<BigRational&, BigRational&>::BinaryExpr(bool, BigRational&, Catch::StringRef, BigRational&) [426]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::conjunction<Catch::Detail::is_lt_comparable<BigRational&, BigRational&, void>, std::negation<std::is_arithmetic<std::remove_reference<BigRational&>::type> > >::value, Catch::BinaryExpr<BigRational&, BigRational& const&> >::type Catch::operator< <BigRational&>(Catch::ExprLhs<BigRational&>&&, BigRational&) [135]
[136]    0.1    0.00    0.00       1         operator<(BigRational const&, BigRational const&) [136]
                0.00    0.00       2/131         BigRational::to_normalized() const [17]
                0.00    0.00       2/43556       operator*(BigInteger, BigInteger const&) [3]
                0.00    0.00       2/699705      BigInteger::BigInteger(BigInteger const&) [24]
                0.00    0.00       4/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       2/216         BigRational::~BigRational() [182]
                0.00    0.00       1/91000       operator<(BigInteger const&, BigInteger const&) <cycle 2> [167]
-----------------------------------------------
[137]    0.1    0.00    0.00   91000+7869    <cycle 2 as a whole> [137]
                0.00    0.00   91008             operator>(BigInteger const&, BigInteger const&) <cycle 2> [138]
                0.00    0.00    7861             operator<(BigInteger const&, BigInteger const&) <cycle 2> [167]
-----------------------------------------------
                                7861             operator<(BigInteger const&, BigInteger const&) <cycle 2> [167]
                0.00    0.00       1/91000       CATCH2_INTERNAL_TEST_44() [190]
                0.00    0.00       1/91000       operator>=(BigInteger const&, BigInteger const&) [196]
                0.00    0.00       1/91000       std::enable_if<std::conjunction<Catch::Detail::is_gt_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator><BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [200]
                0.00    0.00   83144/91000       operator*(BigInteger, BigInteger const&) [3]
[138]    0.1    0.00    0.00   91008         operator>(BigInteger const&, BigInteger const&) <cycle 2> [138]
                0.00    0.00  355938/59481818     BigInteger::size() const [12]
                0.00    0.00   48374/73202153     BigInteger::operator[](unsigned long) const [11]
                0.00    0.00      16/58          BigInteger::operator-() const [181]
                0.00    0.00      16/1019630     BigInteger::~BigInteger() [96]
                                   8             operator<(BigInteger const&, BigInteger const&) <cycle 2> [167]
-----------------------------------------------
                0.00    0.00       2/427410      operator-(BigInteger, int) [176]
                0.00    0.00       2/427410      operator/(BigRational, BigRational const&) [140]
                0.00    0.00       4/427410      operator-(BigRational, BigRational const&) [134]
                0.00    0.00       6/427410      BigInteger::isqrt() const [99]
                0.00    0.00       6/427410      operator+(BigRational, BigRational const&) [116]
                0.00    0.00      19/427410      BigRational::BigRational(long, long) [88]
                0.00    0.00      31/427410      BigRational::isZero() const [195]
                0.00    0.00      33/427410      BigInteger::normalize() [172]
                0.00    0.00      47/427410      BigRational::BigRational(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [9]
                0.00    0.00      90/427410      BigInteger::toString[abi:cxx11]() const [174]
                0.00    0.00     262/427410      BigRational::to_normalized() const [17]
                0.00    0.00     332/427410      operator%(BigInteger, BigInteger const&) [35]
                0.00    0.00     435/427410      BigRational::gcd(BigInteger const&, BigInteger const&) [36]
                0.00    0.00     563/427410      operator+(BigInteger, int) [145]
                0.00    0.00    3757/427410      left_shift(BigInteger, unsigned long) [132]
                0.00    0.00    4071/427410      operator/(BigInteger, BigInteger const&) [18]
                0.00    0.00    7262/427410      operator-(BigInteger, BigInteger const&) <cycle 1> [113]
                0.00    0.00   10003/427410      operator==(BigInteger const&, BigInteger const&) [163]
                0.00    0.00   49165/427410      operator*(BigInteger const&, unsigned int) [10]
                0.00    0.00  167294/427410      operator*(BigInteger, BigInteger const&) [3]
                0.00    0.00  184026/427410      operator+(BigInteger, BigInteger const&) <cycle 1> [6]
[139]    0.1    0.00    0.00  427410         BigInteger::is_zero() const [139]
                0.00    0.00  427410/62771942     std::vector<unsigned int, std::allocator<unsigned int> >::size() const [19]
                0.00    0.00  135917/73338118     std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long) const [25]
-----------------------------------------------
                0.00    0.00       1/2           CATCH2_INTERNAL_TEST_86() [124]
                0.00    0.00       1/2           CATCH2_INTERNAL_TEST_100() [83]
[140]    0.1    0.00    0.00       2         operator/(BigRational, BigRational const&) [140]
                0.00    0.00       1/131         BigRational::to_normalized() const [17]
                0.00    0.00       2/43556       operator*(BigInteger, BigInteger const&) [3]
                0.00    0.00       1/7           BigRational::BigRational() [178]
                0.00    0.00       2/699705      BigInteger::BigInteger(BigInteger const&) [24]
                0.00    0.00       2/192391      BigInteger::operator=(BigInteger const&) [102]
                0.00    0.00       4/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       1/216         BigRational::~BigRational() [182]
                0.00    0.00       2/427410      BigInteger::is_zero() const [139]
-----------------------------------------------
                0.00    0.00       1/1           CATCH2_INTERNAL_TEST_84() [119]
[141]    0.1    0.00    0.00       1         operator*(BigRational, BigRational const&) [141]
                0.00    0.00       1/131         BigRational::to_normalized() const [17]
                0.00    0.00       2/43556       operator*(BigInteger, BigInteger const&) [3]
                0.00    0.00       1/7           BigRational::BigRational() [178]
                0.00    0.00       2/699705      BigInteger::BigInteger(BigInteger const&) [24]
                0.00    0.00       2/192391      BigInteger::operator=(BigInteger const&) [102]
                0.00    0.00       4/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       1/216         BigRational::~BigRational() [182]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[142]    0.1    0.00    0.00       1         CATCH2_INTERNAL_TEST_92() [142]
                0.00    0.00       1/19          BigRational::BigRational(long, long) [88]
                0.00    0.00       2/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       1/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       1/245         Catch::AssertionHandler::~AssertionHandler() [346]
-----------------------------------------------
                0.00    0.00     592/215382      operator/(BigInteger, BigInteger const&) [18]
                0.00    0.00   48066/215382      operator*(BigInteger const&, unsigned int) [10]
                0.00    0.00  166724/215382      operator*(BigInteger, BigInteger const&) [3]
[143]    0.1    0.00    0.00  215382         operator==(BigInteger const&, unsigned int) [143]
                0.00    0.00  215382/59481818     BigInteger::size() const [12]
                0.00    0.00   84193/73202153     BigInteger::operator[](unsigned long) const [11]
-----------------------------------------------
                0.00    0.00    3722/3722        std::vector<unsigned int, std::allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned long, unsigned int const&) [31]
[144]    0.0    0.00    0.00    3722         void std::fill<unsigned int*, unsigned int>(unsigned int*, unsigned int*, unsigned int const&) [144]
                0.00    0.00    3722/605669      void std::__fill_a<unsigned int*, unsigned int>(unsigned int*, unsigned int*, unsigned int const&) [26]
-----------------------------------------------
                0.00    0.00     563/563         operator/(BigInteger, BigInteger const&) [18]
[145]    0.0    0.00    0.00     563         operator+(BigInteger, int) [145]
                0.00    0.00     563/563         BigInteger::add_abs(BigInteger const&, unsigned int) [146]
                0.00    0.00     563/427410      BigInteger::is_zero() const [139]
-----------------------------------------------
                0.00    0.00     563/563         operator+(BigInteger, int) [145]
[146]    0.0    0.00    0.00     563         BigInteger::add_abs(BigInteger const&, unsigned int) [146]
                0.00    0.00     563/237556      BigInteger::BigInteger() [37]
                0.00    0.00     563/193910      BigInteger::rlz() [41]
                0.00    0.00     563/325441      std::vector<unsigned int, std::allocator<unsigned int> >::resize(unsigned long, unsigned int const&) [29]
                0.00    0.00    3842/59481818     BigInteger::size() const [12]
                0.00    0.00     563/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00    2716/73202153     BigInteger::operator[](unsigned long) const [11]
                0.00    0.00    2716/60322319     std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long) [30]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[147]    0.0    0.00    0.00       1         CATCH2_INTERNAL_TEST_34() [147]
                0.00    0.00       1/332         operator%(BigInteger, BigInteger const&) [35]
                0.00    0.00       3/82369       BigInteger::BigInteger(long) [45]
                0.00    0.00       4/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       1/71          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator==<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [186]
                0.00    0.00       2/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       1/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       1/96          Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&) [360]
                0.00    0.00       1/86          Catch::BinaryExpr<BigInteger const&, BigInteger const&>::~BinaryExpr() [364]
                0.00    0.00       1/245         Catch::AssertionHandler::~AssertionHandler() [346]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[148]    0.0    0.00    0.00       1         CATCH2_INTERNAL_TEST_54() [148]
                0.00    0.00       1/332         operator%(BigInteger, BigInteger const&) [35]
                0.00    0.00       3/82369       BigInteger::BigInteger(long) [45]
                0.00    0.00       4/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       1/71          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator==<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [186]
                0.00    0.00       2/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       1/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       1/96          Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&) [360]
                0.00    0.00       1/86          Catch::BinaryExpr<BigInteger const&, BigInteger const&>::~BinaryExpr() [364]
                0.00    0.00       1/245         Catch::AssertionHandler::~AssertionHandler() [346]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[149]    0.0    0.00    0.00       1         CATCH2_INTERNAL_TEST_66() [149]
                0.00    0.00       1/332         operator%(BigInteger, BigInteger const&) [35]
                0.00    0.00       3/82369       BigInteger::BigInteger(long) [45]
                0.00    0.00       4/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       1/71          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator==<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [186]
                0.00    0.00       4/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       2/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       2/245         Catch::AssertionHandler::~AssertionHandler() [346]
                0.00    0.00       1/9           Catch::ExprLhs<int> Catch::operator<=<int, 0>(Catch::Decomposer&&, int) [405]
                0.00    0.00       1/9           std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<int, int, void>, std::is_arithmetic<int> >::value, Catch::BinaryExpr<int, int> >::type Catch::operator==<int>(Catch::ExprLhs<int>&&, int) [404]
                0.00    0.00       1/9           Catch::BinaryExpr<int, int>::~BinaryExpr() [402]
                0.00    0.00       1/96          Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&) [360]
                0.00    0.00       1/86          Catch::BinaryExpr<BigInteger const&, BigInteger const&>::~BinaryExpr() [364]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[150]    0.0    0.00    0.00       1         CATCH2_INTERNAL_TEST_68() [150]
                0.00    0.00       1/332         operator%(BigInteger, BigInteger const&) [35]
                0.00    0.00       3/82369       BigInteger::BigInteger(long) [45]
                0.00    0.00       4/1019630     BigInteger::~BigInteger() [96]
                0.00    0.00       1/71          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator==<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [186]
                0.00    0.00       4/490         operator"" _catch_sr(char const*, unsigned long) [322]
                0.00    0.00       2/385         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [330]
                0.00    0.00       2/245         Catch::AssertionHandler::~AssertionHandler() [346]
                0.00    0.00       1/9           Catch::ExprLhs<int> Catch::operator<=<int, 0>(Catch::Decomposer&&, int) [405]
                0.00    0.00       1/9           std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<int, int, void>, std::is_arithmetic<int> >::value, Catch::BinaryExpr<int, int> >::type Catch::operator==<int>(Catch::ExprLhs<int>&&, int) [404]
                0.00    0.00       1/9           Catch::BinaryExpr<int, int>::~BinaryExpr() [402]
                0.00    0.00       1/96          Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&) [360]
                0.00    0.00       1/86          Catch::BinaryExpr<BigInteger const&, BigInteger const&>::~BinaryExpr() [364]
-----------------------------------------------
                0.00    0.00       1/1           Catch::(anonymous namespace)::TestInvokerAsFunction::invoke() const [1]
[151]    0.0    0.00    0.00       1         CATCH2_INTERNAL_TEST_70() [151]
